Unnamed: 0,id,nome_do_alimento,categoria,calorias,proteinas,carboidratos,gorduras,gorduras_saturadas,fibras,colesterol,gorduras_trans,gorduras_monoinsaturadas,gorduras_polinsaturadas
12717,12718,sanduiche de queijo grelhado nfs,No Category,326.0,10.47,28.81,18.83,9.346,1.4,44.0,0,0,2686.0
12718,12719,sanduiche de queijo grelhado queijo americano com baixo teor de gordura em pao de trigo,No Category,301.0,12.37,27.31,15.91,7.878,2.8,35.0,0,0,2454.0
12719,12720,sanduiche de queijo grelhado queijo americano com baixo teor de gordura em pao integral,No Category,301.0,12.37,27.31,15.91,7.878,2.8,35.0,0,0,2454.0
12720,12721,sanduiche de queijo grelhado queijo americano com reducao de gordura em pao branco,No Category,302.0,11.02,29.45,15.59,7.869,1.4,35.0,0,0,2476.0
12721,12722,sanduiche de queijo grelhado queijo americano em pao integral,No Category,325.0,11.82,26.67,19.16,9.355,2.8,44.0,0,0,2664.0
12722,12723,sanduiche de queijo grelhado queijo americano no pao branco,No Category,326.0,10.47,28.81,18.83,9.346,1.4,44.0,0,0,2686.0
12723,12724,sanduiche de queijo grelhado queijo americano sobre pao de trigo,No Category,325.0,11.82,26.67,19.16,9.355,2.8,44.0,0,0,2664.0
12724,12725,sanduiche de queijo grelhado queijo cheddar com reducao de gordura em pao branco,No Category,327.0,14.55,27.08,17.87,9.227,1.4,43.0,0,0,2651.0
12725,12726,sanduiche de queijo grelhado queijo cheddar com reducao de gordura em pao de trigo,No Category,325.0,15.9,24.94,18.2,9.236,2.8,43.0,0,0,2629.0
12726,12727,sanduiche de queijo grelhado queijo cheddar com reducao de gordura em pao de trigo integral,No Category,325.0,15.9,24.94,18.2,9.236,2.8,43.0,0,0,2629.0
12727,12728,sanduiche de queijo grelhado queijo cheddar em pao integral,No Category,360.0,14.27,24.59,22.87,11.505,2.8,51.0,0,0,2820.0
12728,12729,sanduiche de queijo grelhado queijo cheddar no pao branco,No Category,362.0,12.93,26.73,22.54,11.495,1.4,51.0,0,0,2842.0
12729,12730,sanduiche de queijo grelhado queijo cheddar no pao de trigo,No Category,360.0,14.27,24.59,22.87,11.505,2.8,51.0,0,0,2820.0
12730,12731,sanduiche de queijo minas,No category,329.293,12.219,31.086,17.242,8.11,1.446,32.107,0,5.707,2.345
12731,12732,sanduiche de queijo nfs,No Category,283.0,11.83,32.72,11.45,5.735,1.6,32.0,0,0,1350.0
12732,12733,sanduiche de queijo prato,No category,329.293,12.219,31.086,17.242,8.11,1.446,32.107,0,5.707,2.345
12733,12734,sanduiche de queijo prato com presunto,No category,265.417,16.289,18.299,13.777,6.029,0.851,42.625,0,5.145,1.948
12734,12735,sanduiche de queijo queijo americano com baixo teor de gordura em pao branco com maionese,No Category,307.0,11.07,29.47,15.86,4.978,1.4,24.0,0,0,6371.0
12735,12736,sanduiche de queijo queijo americano com baixo teor de gordura em pao branco com manteiga,No Category,302.0,11.02,29.45,15.59,7.869,1.4,35.0,0,0,2476.0
12736,12737,sanduiche de queijo queijo americano com baixo teor de gordura em pao branco sem barrar,No Category,255.0,12.45,33.44,7.76,4.055,1.6,22.0,0,0,1111.0
12737,12738,sanduiche de queijo queijo americano com baixo teor de gordura em pao de trigo com maionese,No Category,305.0,12.41,27.33,16.19,4.987,2.8,24.0,0,0,6349.0
12738,12739,sanduiche de queijo queijo americano com baixo teor de gordura em pao de trigo com manteiga,No Category,301.0,12.37,27.31,15.91,7.878,2.8,35.0,0,0,2454.0
12739,12740,sanduiche de queijo queijo americano com baixo teor de gordura em pao de trigo sem barrar,No Category,253.0,13.98,31.0,8.14,4.065,3.2,22.0,0,0,1086.0
12740,12741,sanduiche de queijo queijo americano com baixo teor de gordura em pao integral com maionese,No Category,305.0,12.41,27.33,16.19,4.987,2.8,24.0,0,0,6349.0
12741,12742,sanduiche de queijo queijo americano com baixo teor de gordura em pao integral com manteiga,No Category,301.0,12.37,27.31,15.91,7.878,2.8,35.0,0,0,2454.0
12742,12743,sanduiche de queijo queijo americano com baixo teor de gordura em pao integral sem barrar,No Category,253.0,13.98,31.0,8.14,4.065,3.2,22.0,0,0,1086.0
12743,12744,sanduiche de queijo queijo americano com pao integral sem espalhar,No Category,281.0,13.36,30.28,11.82,5.746,3.2,32.0,0,0,1325.0
12744,12745,sanduiche de queijo queijo americano em pao integral com maionese,No Category,329.0,11.87,26.7,19.43,6.465,2.8,33.0,0,0,6559.0
12745,12746,sanduiche de queijo queijo americano em pao integral com manteiga,No Category,325.0,11.82,26.67,19.16,9.355,2.8,44.0,0,0,2664.0
12746,12747,sanduiche de queijo queijo americano no pao branco com maionese,No Category,331.0,10.52,28.84,19.1,6.455,1.4,33.0,0,0,6581.0
12747,12748,sanduiche de queijo queijo americano no pao branco com manteiga,No Category,326.0,10.47,28.81,18.83,9.346,1.4,44.0,0,0,2686.0
12748,12749,sanduiche de queijo queijo americano no pao branco sem pasta,No Category,283.0,11.83,32.72,11.45,5.735,1.6,32.0,0,0,1350.0
12749,12750,sanduiche de queijo queijo americano no pao de trigo com maionese,No Category,329.0,11.87,26.7,19.43,6.465,2.8,33.0,0,0,6559.0
12750,12751,sanduiche de queijo queijo americano no pao de trigo com manteiga,No Category,325.0,11.82,26.67,19.16,9.355,2.8,44.0,0,0,2664.0
12751,12752,sanduiche de queijo queijo americano no pao de trigo sem pasta,No Category,281.0,13.36,30.28,11.82,5.746,3.2,32.0,0,0,1325.0
12752,12753,sanduiche de queijo queijo cheddar com baixo teor de gordura em pao branco com maionese,No Category,332.0,14.6,27.1,18.15,6.336,1.4,33.0,0,0,6546.0
12753,12754,sanduiche de queijo queijo cheddar com baixo teor de gordura em pao branco com manteiga,No Category,327.0,14.55,27.08,17.87,9.227,1.4,43.0,0,0,2651.0
12754,12755,sanduiche de queijo queijo cheddar com baixo teor de gordura em pao branco sem barrar,No Category,284.0,16.47,30.74,10.36,5.6,1.6,31.0,0,0,1310.0
12755,12756,sanduiche de queijo queijo cheddar com baixo teor de gordura em pao de trigo com maionese,No Category,330.0,15.94,24.96,18.47,6.346,2.8,33.0,0,0,6524.0
12756,12757,sanduiche de queijo queijo cheddar com baixo teor de gordura em pao integral com maionese,No Category,330.0,15.94,24.96,18.47,6.346,2.8,33.0,0,0,6524.0
12757,12758,sanduiche de queijo queijo cheddar com baixo teor de gordura em pao integral sem barrar,No Category,282.0,18.0,28.31,10.73,5.61,3.2,31.0,0,0,1285.0
12758,12759,sanduiche de queijo queijo cheddar com baixo teor de gordura no pao de trigo sem barrar,No Category,282.0,18.0,28.31,10.73,5.61,3.2,31.0,0,0,1285.0
12759,12760,sanduiche de queijo queijo cheddar com reducao de gordura em pao de trigo com manteiga,No Category,325.0,15.9,24.94,18.2,9.236,2.8,43.0,0,0,2629.0
12760,12761,sanduiche de queijo queijo cheddar com reducao de gordura em pao integral com manteiga,No Category,325.0,15.9,24.94,18.2,9.236,2.8,43.0,0,0,2629.0
12761,12762,sanduiche de queijo queijo cheddar em pao integral com maionese,No Category,364.0,14.32,24.61,23.14,8.614,2.8,41.0,0,0,6715.0
12762,12763,sanduiche de queijo queijo cheddar em pao integral com manteiga,No Category,360.0,14.27,24.59,22.87,11.505,2.8,51.0,0,0,2820.0
12763,12764,sanduiche de queijo queijo cheddar em pao integral sem espalhar,No Category,321.0,16.15,27.91,16.05,8.19,3.2,41.0,0,0,1503.0
12764,12765,sanduiche de queijo queijo cheddar no pao branco com maionese,No Category,366.0,12.97,26.75,22.82,8.605,1.4,41.0,0,0,6737.0
12765,12766,sanduiche de queijo queijo cheddar no pao branco com manteiga,No Category,362.0,12.93,26.73,22.54,11.495,1.4,51.0,0,0,2842.0
12766,12767,sanduiche de queijo queijo cheddar no pao branco sem pasta,No Category,323.0,14.62,30.34,15.68,8.179,1.6,41.0,0,0,1527.0
12767,12768,sanduiche de queijo queijo cheddar no pao de trigo com maionese,No Category,364.0,14.32,24.61,23.14,8.614,2.8,41.0,0,0,6715.0
12768,12769,sanduiche de queijo queijo cheddar no pao de trigo com manteiga,No Category,360.0,14.27,24.59,22.87,11.505,2.8,51.0,0,0,2820.0
12769,12770,sanduiche de queijo queijo cheddar no pao de trigo sem espalhar,No Category,321.0,16.15,27.91,16.05,8.19,3.2,41.0,0,0,1503.0
12770,12771,sanduiche de rosbife com bacon e molho de queijo,Fast Foods,346.0,18.82,19.67,20.77,8.234,0.7,55.0,0,0,2015.0
12771,12772,sanduiche de salada de atum,Fast Foods,162.0,10.23,22.56,3.53,0.637,1.2,15.0,0,0,1783.0
12772,12773,sanduiche de salada de atum com alface,Fast Foods,153.0,9.68,21.41,3.33,0.601,1.2,14.0,0,0,1683.0
12773,12774,sanduiche de salada de ovo,Fast Foods,296.0,9.0,17.56,20.76,4.045,0.9,179.0,0,0,10004.0
12774,12775,sanduiche de salada de presunto,Fast Foods,221.0,11.47,20.01,10.24,1.993,1.3,23.0,0,0,5116.0
12775,12776,sanduiche de salame,No category,282.988,8.965,30.268,13.744,3.979,1.395,22.659,0,5.676,2.833
12776,12777,sanduiche de salame com propagacao,Fast Foods,310.0,12.55,32.03,14.16,3.991,1.7,30.0,0,0,4124.0
12777,12778,sanduiche de salsicha e molho de espaguete,Fast Foods,254.0,11.93,19.67,13.74,4.84,1.0,26.0,0,0,2288.0
12778,12779,sanduiche de salsicha ou cachorro quente carne simples sobre pao branco integral,Fast Foods,298.0,10.98,22.26,18.07,7.254,1.0,34.0,0,0,1185.0
12779,12780,sanduiche de salsicha ou cachorro quente frango e/ou peru simples em pao branco,Fast Foods,245.0,13.86,18.21,12.52,2.952,0.9,68.0,0,0,3262.0
12780,12781,sanduiche de salsicha ou cachorro quente frango e/ou peru simples em pao branco integral,Fast Foods,236.0,14.13,18.76,11.28,2.732,3.6,62.0,0,0,2875.0
12781,12782,sanduiche de salsicha ou cachorro quente frango e/ou peru simples em pao de trigo,Fast Foods,248.0,14.46,17.59,12.92,2.952,1.3,68.0,0,0,3266.0
12782,12783,sanduiche de salsicha ou cachorro quente frango e/ou peru simples em pao multigraos,Fast Foods,246.0,15.18,18.54,12.08,2.825,2.9,62.0,0,0,3223.0
12783,12784,sanduiche de salsicha ou cachorro quente nfs simples em pao de trigo integral,Fast Foods,304.0,12.34,21.57,18.46,7.147,2.7,34.0,0,0,1430.0
12784,12785,sanduiche de salsicha ou cachorro quente nfs simples sobre pao branco,Fast Foods,310.0,11.17,18.38,20.93,8.319,0.9,41.0,0,0,1303.0
12785,12786,sanduiche de salsicha ou cachorro quente sem gordura com pao de trigo,Fast Foods,183.0,12.51,27.47,2.53,0.623,1.9,24.0,0,0,998.0
12786,12787,sanduiche de salsicha ou cachorro quente simples sem gordura com pao branco integral,Fast Foods,177.0,11.46,27.11,2.48,0.807,1.0,24.0,0,0,744.0
12787,12788,sanduiche de salsicha ou cachorro quente simples sem gordura em pao branco,Fast Foods,165.0,11.74,24.19,2.22,0.583,0.9,29.0,0,0,774.0
12788,12789,sanduiche de salsicha ou cachorro quente simples sem gordura em pao branco integral,Fast Foods,162.0,12.19,24.23,1.86,0.566,3.6,26.0,0,0,602.0
12789,12790,sanduiche de salsicha ou cachorro quente simples sem gordura em pao de trigo integral,Fast Foods,183.0,12.82,26.42,2.87,0.7,2.7,24.0,0,0,989.0
12790,12791,sanduiche de salsicha ou cachorro quente simples sem gordura em pao multigraos,Fast Foods,180.0,11.59,26.27,3.58,0.907,1.7,24.0,0,0,714.0
12791,12792,sanduiche de salsicha ou cachorro quente simples sem gordura no pao de trigo,Fast Foods,167.0,12.34,23.57,2.62,0.582,1.3,29.0,0,0,779.0
12792,12793,sanduiche de salsicha ou cachorro-quente carne e porco simples em pao branco,Fast Foods,293.0,10.26,26.23,16.04,4.852,0.8,46.0,0,0,3995.0
12793,12794,sanduiche de salsicha ou cachorro-quente carne e porco simples em pao branco integral,Fast Foods,276.0,10.62,21.13,16.48,5.149,3.7,50.0,0,0,3871.0
12794,12795,sanduiche de salsicha ou cachorro-quente carne e porco simples em pao de trigo,Fast Foods,291.0,10.56,20.03,18.64,5.594,1.4,55.0,0,0,4362.0
12795,12796,sanduiche de salsicha ou cachorro-quente carne e porco simples em pao integral,Fast Foods,281.0,11.34,20.64,17.03,5.186,2.4,50.0,0,0,4124.0
12796,12797,sanduiche de salsicha ou cachorro-quente carne e porco simples em pao integral branco,Fast Foods,281.0,10.04,24.55,15.84,5.001,1.1,46.0,0,0,3735.0
12797,12798,sanduiche de salsicha ou cachorro-quente carne e porco simples em pao multigraos,Fast Foods,285.0,10.18,23.66,17.01,5.106,1.8,46.0,0,0,3704.0
12798,12799,sanduiche de salsicha ou cachorro-quente carne e porco simples no pao de trigo,Fast Foods,288.0,11.15,24.92,15.9,4.807,2.0,46.0,0,0,4002.0
12799,12800,sanduiche de salsicha ou cachorro-quente com carne de vaca e porco em pao integral,Fast Foods,288.0,11.47,23.82,16.26,4.888,2.8,46.0,0,0,3993.0
12800,12801,sanduiche de salsicha ou cachorro-quente com carne e aves em pao branco,Fast Foods,286.0,10.03,25.06,15.95,4.832,0.8,46.0,0,0,3953.0
12801,12802,sanduiche de salsicha ou cachorro-quente com carne e aves em pao branco integral,Fast Foods,271.0,10.4,20.24,16.43,5.136,3.6,50.0,0,0,3851.0
12802,12803,sanduiche de salsicha ou cachorro-quente com carne e aves em pao integral,Fast Foods,276.0,11.09,19.77,16.95,5.172,2.3,50.0,0,0,4091.0
12803,12804,sanduiche de salsicha ou cachorro-quente com carne e aves em pao integral branco,Fast Foods,275.0,9.82,23.47,15.76,4.974,1.0,46.0,0,0,3707.0
12804,12805,sanduiche de salsicha ou cachorro-quente com carne simples em pao branco,Fast Foods,308.0,11.19,23.86,18.25,7.113,0.8,34.0,0,0,1431.0
12805,12806,sanduiche de salsicha ou cachorro-quente com carne simples em pao integral,Fast Foods,304.0,12.34,21.57,18.46,7.147,2.7,34.0,0,0,1430.0
12806,12807,sanduiche de salsicha ou cachorro-quente com carne simples em pao multigraos,Fast Foods,301.0,11.11,21.42,19.18,7.354,1.7,34.0,0,0,1155.0
12807,12808,sanduiche de salsicha ou cachorro-quente com carne simples no pao de trigo,Fast Foods,304.0,12.03,22.62,18.12,7.07,1.9,34.0,0,0,1438.0
12808,12809,sanduiche de salsicha ou cachorro-quente com gordura reduzida ou leve em pao branco,Fast Foods,194.0,13.43,27.05,3.37,0.942,0.9,26.0,0,0,997.0
12809,12810,sanduiche de salsicha ou cachorro-quente com gordura reduzida ou leve em pao branco integral,Fast Foods,184.0,13.22,25.46,3.19,1.084,1.1,26.0,0,0,750.0
12810,12811,sanduiche de salsicha ou cachorro-quente com gordura reduzida ou leve em pao multigraos,Fast Foods,187.0,13.35,24.62,4.29,1.184,1.7,26.0,0,0,720.0
12811,12812,sanduiche de salsicha ou cachorro-quente com gordura reduzida ou light em pao branco,Fast Foods,173.0,13.86,22.21,3.07,0.915,1.0,31.0,0,0,782.0
12812,12813,sanduiche de salsicha ou cachorro-quente com gordura reduzida ou light em pao de trigo,Fast Foods,190.0,14.28,25.81,3.24,0.9,1.9,26.0,0,0,1004.0
12813,12814,sanduiche de salsicha ou cachorro-quente com gordura reduzida ou light em pao integral,Fast Foods,176.0,14.82,21.95,3.16,0.905,2.4,28.0,0,0,849.0
12814,12815,sanduiche de salsicha ou cachorro-quente com gordura reduzida ou light em pao multigraos,Fast Foods,181.0,15.17,22.2,3.44,0.963,2.9,28.0,0,0,957.0
12815,12816,sanduiche de salsicha ou cachorro-quente com gordura reduzida ou light simples em pao de trigo,Fast Foods,176.0,14.46,21.59,3.47,0.914,1.4,31.0,0,0,786.0
12816,12817,sanduiche de salsicha ou cachorro-quente com pimenta em pao branco integral,Fast Foods,219.0,9.28,16.54,12.65,5.035,3.5,26.0,0,0,806.0
12817,12818,sanduiche de salsicha ou cachorro-quente com pimenta em pao integral,Fast Foods,228.0,9.63,18.95,12.47,4.827,2.4,24.0,0,0,1038.0
12818,12819,sanduiche de salsicha ou cachorro-quente com pimenta em pao multigraos,Fast Foods,226.0,9.06,18.21,13.12,5.002,2.3,24.0,0,0,864.0
12819,12820,sanduiche de salsicha ou cachorro-quente com pimenta no pao branco,Fast Foods,223.0,8.86,16.11,13.43,5.284,1.9,27.0,0,0,915.0
12820,12821,sanduiche de salsicha ou cachorro-quente com pimenta no pao de trigo,Fast Foods,224.0,9.2,15.76,13.66,5.284,2.2,27.0,0,0,918.0
12821,12822,sanduiche de salsicha ou cachorro-quente com pimenta no pao integral,Fast Foods,222.0,9.69,16.27,12.96,5.056,2.7,26.0,0,0,948.0
12822,12823,sanduiche de salsicha ou cachorro-quente com pimenta sem carne em pao branco integral,Fast Foods,217.0,9.41,16.6,12.76,4.986,3.5,29.0,0,0,744.0
12823,12824,sanduiche de salsicha ou cachorro-quente com pimenta sem carne em pao integral,Fast Foods,222.0,9.69,16.27,12.96,5.056,2.7,26.0,0,0,948.0
12824,12825,sanduiche de salsicha ou cachorro-quente com pimenta sem carne em pao multigraos,Fast Foods,223.0,10.03,16.47,13.24,5.041,3.0,29.0,0,0,950.0
12825,12826,sanduiche de salsicha ou cachorro-quente com pimenta sem carne no pao branco,Fast Foods,221.0,9.0,16.17,13.56,5.233,1.9,31.0,0,0,850.0
12826,12827,sanduiche de salsicha ou cachorro-quente com pimenta sem carne no pao de trigo,Fast Foods,223.0,9.34,15.82,13.78,5.232,2.2,31.0,0,0,853.0
12827,12828,sanduiche de salsicha ou cachorro-quente de carne e aves simples em pao de trigo,Fast Foods,282.0,10.88,23.82,15.82,4.79,1.9,46.0,0,0,3960.0
12828,12829,sanduiche de salsicha ou cachorro-quente de carne e aves simples em pao multigraos,Fast Foods,281.0,11.44,20.02,17.24,5.23,2.9,50.0,0,0,4199.0
12829,12830,sanduiche de salsicha ou cachorro-quente de carne e porco simples em pao multigraos,Fast Foods,287.0,11.72,20.9,17.32,5.248,3.0,50.0,0,0,4238.0
12830,12831,sanduiche de salsicha ou cachorro-quente de carne simples em pao branco,Fast Foods,310.0,11.17,18.38,20.93,8.319,0.9,41.0,0,0,1303.0
12831,12832,sanduiche de salsicha ou cachorro-quente de carne simples em pao branco integral,Fast Foods,295.0,11.67,18.91,18.96,7.637,3.6,37.0,0,0,1085.0
12832,12833,sanduiche de salsicha ou cachorro-quente de carne simples em pao multigraos,Fast Foods,306.0,12.71,18.69,19.77,7.731,2.9,37.0,0,0,1433.0
12833,12834,sanduiche de salsicha ou cachorro-quente frango e/ou peru em pao integral,Fast Foods,241.0,14.83,18.3,11.8,2.767,2.3,62.0,0,0,3115.0
12834,12835,sanduiche de salsicha ou cachorro-quente frango e/ou peru em pao integral branco,Fast Foods,244.0,13.23,22.13,11.06,2.781,1.0,56.0,0,0,2817.0
12835,12836,sanduiche de salsicha ou cachorro-quente frango e/ou peru simples em pao branco,Fast Foods,254.0,13.43,23.72,11.25,2.64,0.8,56.0,0,0,3064.0
12836,12837,sanduiche de salsicha ou cachorro-quente frango e/ou peru simples em pao multigraos,Fast Foods,247.0,13.36,21.29,12.17,2.881,1.7,56.0,0,0,2787.0
12837,12838,sanduiche de salsicha ou cachorro-quente nfs simples em pao branco,Fast Foods,308.0,11.19,23.86,18.25,7.113,0.8,34.0,0,0,1431.0
12838,12839,sanduiche de salsicha ou cachorro-quente nfs simples em pao branco integral,Fast Foods,295.0,11.67,18.91,18.96,7.637,3.6,37.0,0,0,1085.0
12839,12840,sanduiche de salsicha ou cachorro-quente nfs simples em pao de trigo,Fast Foods,313.0,11.77,17.76,21.33,8.319,1.3,41.0,0,0,1307.0
12840,12841,sanduiche de salsicha ou cachorro-quente nfs simples em pao integral,Fast Foods,301.0,12.36,18.45,19.48,7.673,2.3,37.0,0,0,1325.0
12841,12842,sanduiche de salsicha ou cachorro-quente nfs simples em pao integral branco,Fast Foods,298.0,10.98,22.26,18.07,7.254,1.0,34.0,0,0,1185.0
12842,12843,sanduiche de salsicha ou cachorro-quente nfs simples em pao multigraos,Fast Foods,306.0,12.71,18.69,19.77,7.731,2.9,37.0,0,0,1433.0
12843,12844,sanduiche de salsicha ou cachorro-quente sem carne no pao,Fast Foods,242.0,16.54,19.62,10.76,1.38,3.6,0.0,0,0,4326.0
12844,12845,sanduiche de salsicha ou cachorro-quente sem carne no pao com pimenta sem carne,Fast Foods,187.0,12.42,17.1,7.99,1.283,3.5,7.0,0,0,2715.0
12845,12846,sanduiche de salsicha ou cachorro-quente simples de carne no pao de trigo,Fast Foods,313.0,11.77,17.76,21.33,8.319,1.3,41.0,0,0,1307.0
12846,12847,sanduiche de salsicha tipo salsicha ou cachorro-quente com carne no pao integral,Fast Foods,301.0,12.36,18.45,19.48,7.673,2.3,37.0,0,0,1325.0
12847,12848,sanduiche de sardinha com alface e pate,Fast Foods,226.0,12.49,14.7,12.69,2.138,1.0,97.0,0,0,6302.0
12848,12849,sanduiche de sorvete,Dairy and Egg Products,237.0,4.29,37.14,8.57,2.317,0.0,21.0,0,0,2272.0
12849,12850,sanduiche de sorvete baunilha light sem adicao de acucar,Dairy and Egg Products,200.0,5.71,42.86,2.86,0.821,7.1,21.0,0,0,805.0
12850,12851,sanduiche de sorvete feito com sorvete de chocolate light,Dairy and Egg Products ,236.0,5.58,38.54,6.6,3.671,1.5,21.0,0,0,477.0
12851,12852,sanduiche de sorvete feito com sorvete light de baunilha,Dairy and Egg Products,186.0,4.29,39.64,3.04,0.821,0.0,7.0,0,0,805.0
12852,12853,sanduiche de trigo cracker com recheio de queijo,Baked Foods,497.0,9.8,58.2,25.0,4.129,3.1,7.0,0,0,9166.0
12853,12854,sanduiche de trigo crackers com recheio de manteiga de amendoim,Baked Foods,495.0,13.5,53.8,26.7,4.602,4.4,0.0,0,0,8862.0
12854,12855,sanduiche grelhado de frango wendys ultimate,Fast Foods,179.0,14.73,18.88,5.0,1.03,1.1,40.0,0,0,1810.0
12855,12856,sanduiche gyro (pao pita carne cordeiro cebola condimentos) com tomate e pate,Fast Foods,167.0,11.91,18.44,4.77,1.23,1.0,25.0,0,0,555.0
12856,12857,sanduiche mcdonalds mcfrango,Fast Foods,273.0,10.43,27.97,13.21,2.346,1.3,27.0,0.079,0,4964.0
12857,12858,sanduiche mcdonalds mcfrango (sem maionese),Fast Foods,240.0,11.08,30.95,8.46,1.636,1.4,22.0,0.103,0,2881.0
12858,12859,sanduiche natural,No category,245.583,11.213,25.576,10.838,1.958,1.471,26.282,0,2.85,4.999
12859,12860,sanduiche nfs,Fast Foods,301.0,10.47,32.9,13.79,4.008,1.7,21.0,0,0,3669.0
12860,12861,sanduiche ou biscoito de hamburguer de frango,Fast Foods,308.0,11.99,37.59,12.33,2.039,1.3,22.0,0,0,4891.0
12861,12862,sanduiche padrao tipo biscoito cracker com recheio de manteiga de amendoim,Baked Foods,494.0,11.47,58.38,24.54,4.803,2.3,0.0,0,0,4551.0
12862,12863,sanduiche padrao tipo biscoito cracker com recheio de queijo,Baked Foods,477.0,9.3,61.7,21.1,6.125,1.9,2.0,0,0,2567.0
